product_name,category,star_rating,review_title,review_text,helpful_votes,total_votes,verified_purchase,cognitive_label,source_file,marketplace,customer_id,review_id,product_id,product_parent,vine,review_date
TV LED Backlight,Electronics,5.0,Five Stars,Works great on the back of our big screen tv and adds just the right amount of back light.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"AmazonBasics High-Speed HDMI Cable - 6.5 Feet (2 Meters) Supports Ethernet, 3D, 4K and Audio Return",Electronics,5.0,Five Stars,Does everything on needs an HDMI cord to do.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Plugable 2-Outlet Desk Power Strip with Built-In 4-Port 34W USB Universal Smart Charger (Compatible with Android, Apple iOS, and Windows Mobile Devices)",Electronics,5.0,upgraded to 5 stars,"Returning this. Maybe I did not read the directions but this unit pulls so much power that it trips my breakers. I can only use it in the kitchen where I have more amps (20 rather than 15 to the wall).  6/23/15 Upgrading my review to 5 stars. The vendor reached out to me to contact them for support. I did not do that but did give it another try in another outlet. The unit has stayed on, powers all devices as well as plugged in items, and has not tripped the breaker. I am not certain what happened initially, however, I must say it is a convenient and quality product.",4.0,4.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Neon 3 Port 1080P 3x1 3D HDMI Switch Switcher Splitter Box with Remote Control for PS3 PS4 Xbox 360 Xbox One BluRay Player HDTV 1080P (3 in 1 out),Electronics,5.0,"This HDMI switcher works great, nice clear picture and no power cord needed!","This is my second 3X1 HDMI switch (we have 2 TVs) and this one is even better than the other one I had received from a different company. I always like to add in my HDMI switcher reviews that this is a 3x1 meaning that 3 devices go out to 1 device. The first switcher I got from different company was the opposite because I didn't know the difference so I hope this saves someone the same mistake I made. :-)<br /><br />My favorite thing about this device, no power cord. That means one less cord in the back of my TV because as everyone knows it's already a jungle of cables back there. The power comes from the HDMI cable but there is a place you can add a power adaptor if you want but there isn't one included because it is not necessary. This is very compact so it is quite inconspicuous. The other thing I like about this switch compared to my other one is that you can control it either with the controller or the on the device itself. The other one I have is controller only and if you have kids you know that controllers are rarely easy to be found. My only complaint, which is tiny, is that the controller does not include a battery.<br /><br />We wanted this because when we set up our flat screen we had designed the area so that no cords would be showing and we ran the HDMI through the wall along with the TV power cord so we had a nice clean look. When we set this up we had a wireless DVD player but then we upgraded to 3D and needed a new DVD player which meant we had to have a HDMI cable running to the TV and we no longer had the nice clean look we were hoping to achieve. We got this and we were able to plug in our DVD player and Home theater system and run it out to our hidden HDMI cable and now we are back to no more cables hanging on our wall from our TV.<br /><br />The picture is great with this too. And now we don't have to switch our TV input over to DVD when we want to watch it.<br /><br />There are a couple ways to switch devices with this. There are arrow buttons on the remote so you can go back and forth or if you know the number of the devices you can just press the number on the remote or like I said above if you can't find the remote you can always change it on the switcher.<br /><br />Very nice, well designed product that does a great job and makes our TV viewing experience that much nicer.<br /><br />I received this discounted product for my honest and unbiased review but that in no way swayed the above statements. Nice product!on the remote so you can go back and forth or if you know the number of the devices you can just press the number on the remote or like I said above if you can't find the remote you can always change it on the switcher.<br /><br />Very nice, well designed product that does a great job and makes our TV viewing experience that much nicer.<br /><br />I received this discounted product for my honest and unbiased review but that in no way swayed the above statements. Nice product!",1.0,2.0,N,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
[UL Listed] Pwr+ Extra Long 6.5 Ft AC Adapter Rapid Charger for Sony Portable Dvd Player Dvp-fx810 Dvpfx810 Dvp-fx810/p Dvp-fx810/r Dvp-fx811k Dvp-fx820/l Dvp-fx820/p Dvp-fx820/r Dvp-fx820/w Dvp-fx921 Dvp-fx921k Dvp-fx930/l Dvp-fx930/p Dvp-fx930/r Dvp-fx930/w Dvp-fx94/b Dvp-fx955 Dvp-fx96/s Dvp-fx970 Dvp-fx975 ; DVP Fx710 Fx730 Fx830 Fx850 Fx910 Fx920 Power Supply Cord : !!! Check Connector Photo,Electronics,5.0,Five Stars,Got here in 2 days and works like a charm. Great product!,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Targus CityGear  CD/DVD Wallet Case,Electronics,5.0,"Nice case, good price.","told my boyfriend I wanted to get rid of our DVD's. They take up so much room and we never watch them. This was our compromise.<br /><br />It's just fine for my needs of storing. If I was going to actually use it daily and travel with it, I'd have gone for a heavier duty case but this is just going to live on a shelf of the tv stand.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"SONY MDR-V600, Z600, V900, V900HD, V7509, V7509HD Headphones Replacement Ear Pad / Ear Cushion / Ear Cups / Ear Cover / Earpads Repair Parts",Electronics,5.0,It's working good for me,"I was looking for ear pads of SONY MDR-XD400, I heard Z600's ear pads may be possible to use for this model.<br />It's working good for me! Thanks!",5.0,6.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Cable Matters 7 Pairs, Closed Screw Banana Plugs for Speaker Cable",Electronics,5.0,These are easy to connect to the speaker wires and they make ...,These are easy to connect to the speaker wires and they make good contact when inserted into the jack.  I thought the price was reasonable.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Sony SBH52BLACK Sony Stereo Bluetooth Headset,Electronics,5.0,But nice product anyways~,Barely using it since I bought it. But nice product anyways~,0.0,2.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"HUSTLER IC56 102"" STAINLESS STEEL CB RADIO WHIP ANTENNA WITH WELDED STUD AND STATIC BALL",Electronics,5.0,Five Stars,On time very well packaged beautiful quality,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"SoundBot® SB517FM FM RADIO Bluetooth Wireless Speaker Handsfree Portable Speakerphone w/ Military Grade IPX Level 7 Total Waterproof, 3W Speaker Output, 6hrs Wireless Music Streaming Playback Time, 40mm Speaker Driver, Built-In Rechargeable Battery, Dust-proof, Built-in Mic, Control Buttons, Detachable Suction Cup for Pool, Boat, Car, Beach, Bathroom, Bedroom, Kitchen, Indoor & Outdoor Use (Gold/",Electronics,5.0,Five Stars,Works great and plenty loud...good product for the price..radio function doesn't work very well without the USB wire conected,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Sony Portable NFC Bluetooth Wireless Speaker,Electronics,5.0,Impressive and Sharp,TINY box with BIG sound! Love it! Very portiable and the sound quality is impressive. I was able to hook up our iMac and my iPhone to this unit with no issues at all. Very easy to use on both depending on what I want.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Hello Kitty 19"" LED TV Monitor and Stand. Gloss Black (720p 60hz)",Electronics,5.0,Five Stars,my baby girl loves her tv it works great!,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
12V 5Ah Chamberlain 41A6357-1 Garage Door Opener 4228 Standby - Mighty Max Battery brand product,Electronics,5.0,I'm happy,"It is not something that I would notice working every day. It is a back up battery. The next time the power is out, it will either work or not! Right now, it fit in its compartment and I am happy with my purchase.",1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
HITO153; Wood Grain LED Alarm Clock - Time Temperature Date - Display Sound Activated - Brightness Adjustable,Electronics,5.0,"Product works as intended, but those blue lights are ...","Product works as intended, but those blue lights are god awfully bright in a dark room while your trying to sleep.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Symphonized Nrg Premium Wood Noise-Isolating Headphones with Mic, White",Electronics,5.0,"Wonderful, long-lasting, beautiful sound","Amazing sound. I'm forever spoiled. Any other common consumer headphones don't sound right now, including the ones shipped with my new Apple iPhone 6.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"CPR Call Blocker Shield - 1500 Number Capacity - 2000 Nuisance and Scam Numbers Pre-Loaded - Block Telemarketer Calls, Political Calls, Election Calls - Block Robocalls Now",Electronics,5.0,Five Stars,My annoying telemarketing calls have stopped.  I love this product!  I have Time Warner Cable as land line.,1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"Bluetooth Speaker, DKnight Magicbox Ultra-Portable Wireless Bluetooth Speaker Powerful Sound with build in Microphone, Works for Cellphone",Electronics,5.0,A super little speaker!,This is a great little speaker. I bought it to go in my antique car and its loud enough to be heard over all the engine and wind noise. And it sounds good too.,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
EBL Smart Battery Charger with AA Rechargeable Batteries 2300mAh (4 Packs),Electronics,5.0,Well worth it.,Fast shipment. Product as described!,2.0,3.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
"TERMINAL ADAPTER, F1 TO F2 (50 PER)-Adapter",Electronics,5.0,Five Stars,What I needed and fast..... Thank You BJC!!!!,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Satechi Slim Surge Protector with USB Charging Ports,Electronics,5.0,The best,"I love this surge protector.  Have tried several kinds and this is the best.  It fits flat and tight against the wall.  The last one did not fit into the outlet very well.  So now, with the Satechi Protector I can fill up all the outlets and everything stays in place.  I also love the two usb ports at the top and use them both.  So, I've got this little gem totally full.  I'm not into electronics at all, but after trying several brands, I was really happy to find one that works so well.  Get one.",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Gear Beast Screen Cleaning Kit,Electronics,5.0,good value for price,works as advertised. good value for price.,1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Radio Shack 1-Way VHS Video Tape Rewinder (RadioShack Item 44-1223),Electronics,5.0,Nice and quiet,Very hard to find but rewinds quick..,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Bose SoundTrue Headphones On-Ear Style,Electronics,5.0,Can't beat BOSE when it comes to fantastic sound in any venue.  Amazon delivers!,Superior Bose product purchased on Amazon's Black Wednesday.  Great savings!!!,0.0,0.0,N,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Silver Ticket 4K Ultra HD Ready Cinema Format (6 Piece Fixed Frame) Projector Screen,Electronics,5.0,Pretty easy setup per the directions,Pretty easy setup per the directions. The difficult part was the center support. I had to pop off a few plastic snaps as recommended in the directions and tap with a hammer to get into place. Laying down on a clean surface/sheet was a great tip I read elsewhere to keep the black frame clean.,2.0,2.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Sony  Digital Media MP3 Player,Electronics,5.0,For the cord free music lover...,"I review every one of these i buy, and this one was the 5th.<br />I bought the first one for my oldest son, his two brothers wanted one for themselves. Then? One of the daughter in laws was taking her hubbys so she got her own for her birthday.<br />We all LOVE the cord free convenience of wearing this from ear to ear. The sound is fantastic, and you can hear notes never heard before.<br />They are the perfect thing whether you're working out, running, sitting around enjoying music or... SWIMMING! That's right, they are waterproof.<br />The combination of two perfect things, water and music.<br /><br />Get yourself a pair and try them, you will be glad you did. And hope your better half doesn't try them out,<br /> you'll find yourself on line getting another pair!",0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Compatible ViewSonic PGD-250 Kids Pink DLP-Link 3D Glasses by Quantum3D (G9),Electronics,5.0,Five Stars,Work great with the View Sonic PDJ5134,0.0,0.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
Harmony 350,Electronics,5.0,super easy set up,"got this for my girlfriend. hooked up her tv, soundbar, fios receiver, and apple tv. super easy set up. she loves it, easy to use and loves that she can press on button and turn on/off the tv, cable and soundbar all at once",1.0,1.0,Y,0,amazon_reviews_us_Electronics_v1_00.tsv,,,,,,,
